WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow,ConditionID
ESE,WNW,NNW,No,No,9795
ESE,WNW,SSW,No,No,9796
NW,SSW,WNW,No,Yes,9797
NW,NW,WSW,No,Yes,9798
SW,NNW,ENE,No,No,9799
NE,NNW,NNW,No,Yes,9800
SE,WNW,E,Yes,Yes,9801
SSW,N,WNW,Yes,Yes,9802
ENE,WNW,WNW,Yes,Yes,9803
WNW,NNW,NNE,Yes,Yes,9804
NE,SSE,ENE,Yes,No,9805
W,NW,SW,No,Yes,9806
NW,N,ENE,No,Yes,9807
ENE,NW,SSE,No,No,9808
SE,NW,WNW,Yes,No,9809
NNW,SW,W,No,Yes,9810
NW,SE,W,No,Yes,9811
ESE,W,W,No,No,9812
WNW,NW,NE,No,Yes,9813
ESE,W,SW,No,No,9814
WSW,E,E,Yes,No,9815
NW,E,N,No,Yes,9816
SSE,WNW,WSW,No,No,9817
ESE,NE,ESE,Yes,Yes,9818
SSE,N,S,No,Yes,9819
E,WNW,WNW,No,Yes,9820
ESE,NNE,ENE,Yes,Yes,9821
NW,WSW,NNE,No,Yes,9822
WNW,SSW,N,No,Yes,9823
WNW,ESE,NW,No,Yes,9824
SSW,WNW,SSE,No,Yes,9825
ESE,WNW,WSW,Yes,No,9826
W,SW,ESE,No,No,9827
E,S,SE,No,Yes,9828
W,ENE,W,Yes,Yes,9829
WSW,SSW,E,No,No,9830
W,NNE,E,No,Yes,9831
NNE,NE,SE,Yes,No,9832
S,NNE,SSE,No,Yes,9833
W,SSW,S,Yes,Yes,9834
NW,NNE,SW,No,Yes,9835
E,W,SE,No,No,9836
ESE,WSW,SSE,No,No,9837
SSW,ENE,WNW,No,Yes,9838
WNW,SW,W,No,Yes,9839
SSE,W,WSW,No,No,9840
SE,NW,SSE,Yes,No,9841
SE,NW,E,No,Yes,9842
N,WSW,W,No,No,9843
WNW,N,SE,No,Yes,9844
SSE,NNW,SSE,No,Yes,9845
WNW,E,E,No,No,9846
SE,W,E,Yes,Yes,9847
WNW,W,SW,No,Yes,9848
NE,WNW,WSW,No,No,9849
WNW,NNW,NE,No,No,9850
WSW,NNW,SE,No,No,9851
WSW,W,ESE,Yes,Yes,9852
N,W,E,No,No,9853
WSW,WSW,W,,No,9854
W,ESE,ESE,Yes,No,9855
WNW,SSE,SSW,Yes,Yes,9856
NNW,NNE,N,No,,9857
SSW,E,NW,No,No,9858
W,NNE,SSW,No,Yes,9859
ESE,W,ESE,,No,9860
ESE,W,S,Yes,No,9861
ESE,WSW,ESE,No,Yes,9862
SW,ENE,ENE,No,Yes,9863
E,NNE,E,Yes,Yes,9864
N,S,SE,Yes,Yes,9865
ESE,WNW,E,No,Yes,9866
ESE,NNW,ESE,Yes,No,9867
W,WSW,ESE,Yes,Yes,9868
ESE,NW,W,No,No,9869
W,SE,SSE,Yes,Yes,9870
W,WSW,N,Yes,No,9871
SW,W,NE,No,Yes,9872
W,SSW,SW,No,Yes,9873
SW,WNW,ESE,No,No,9874
NE,WNW,SW,No,Yes,9875
ESE,WNW,S,No,No,9876
ENE,WNW,S,No,No,9877
NNE,W,S,No,No,9878
NNE,NE,WSW,No,Yes,9879
N,E,E,No,No,9880
WSW,NE,NE,No,Yes,9881
ENE,E,NW,Yes,,9882
ENE,NW,NW,No,Yes,9883
NNE,ENE,N,,No,9884
W,WNW,SSW,No,Yes,9885
WNW,NNW,S,No,Yes,9886
NW,ENE,S,No,No,9887
W,WNW,S,Yes,Yes,9888
W,NNW,SSW,Yes,Yes,9889
NW,NNE,E,No,No,9890
SSE,N,SW,No,No,9891
WNW,N,SSE,No,Yes,9892
S,E,NW,No,Yes,9893
WSW,NNE,W,Yes,Yes,9894
WSW,NNW,E,No,No,9895
ESE,W,SE,,No,9896
NW,N,ESE,No,No,9897
ESE,WNW,SW,Yes,No,9898
WNW,SW,SSE,No,No,9899
SW,NNW,NNW,No,Yes,9900
ENE,SW,SSE,No,Yes,9901
SSE,SE,E,No,Yes,9902
ESE,N,WNW,No,Yes,9903
N,NNW,ENE,Yes,No,9904
W,NNW,NW,Yes,No,9905
N,NE,SE,No,No,9906
N,N,SSE,No,No,9907
ESE,N,SE,No,No,9908
SW,NNW,SSW,Yes,No,9909
NW,N,SE,No,No,9910
NNW,SW,SW,Yes,Yes,9911
N,N,E,No,Yes,9912
N,W,NE,Yes,Yes,9913
NNE,N,SSW,No,Yes,9914
S,N,N,No,Yes,9915
SW,N,SW,Yes,Yes,9916
N,SSW,SE,No,No,9917
N,NW,SSE,No,No,9918
N,S,NNW,Yes,Yes,9919
SW,SE,SSW,Yes,Yes,9920
SSE,WSW,NW,No,No,9921
WSW,WSW,N,No,Yes,9922
NNE,SSE,S,Yes,Yes,9923
WSW,WSW,WNW,No,Yes,9924
N,SSW,SSE,No,No,9925
WSW,SE,SW,Yes,Yes,9926
SE,W,S,No,No,9927
N,W,WSW,No,No,9928
N,SW,S,No,No,9929
N,N,SW,No,Yes,9930
N,N,SE,No,No,9931
N,W,SSE,No,No,9932
SW,NNW,NNW,Yes,Yes,9933
N,SW,ENE,Yes,Yes,9934
N,NW,SSW,No,No,9935
WNW,SW,SSE,Yes,No,9936
NW,N,S,Yes,Yes,9937
N,NNE,WSW,Yes,Yes,9938
NE,W,SSE,No,Yes,9939
NNW,E,S,No,No,9940
SSE,WSW,WSW,No,Yes,9941
NNE,N,E,Yes,Yes,9942
N,WSW,SE,Yes,Yes,9943
S,NNE,SSE,Yes,No,9944
S,SE,NNW,No,Yes,9945
S,WSW,NE,No,No,9946
N,NNW,SSW,Yes,Yes,9947
SSW,W,SE,No,Yes,9948
SE,N,SSE,No,Yes,9949
SSW,ESE,S,No,Yes,9950
SSE,NNE,NW,No,No,9951
N,WNW,SW,No,No,9952
WSW,N,SSW,Yes,Yes,9953
N,NNW,SE,No,No,9954
N,W,ESE,No,No,9955
W,N,S,No,Yes,9956
N,NW,WSW,No,Yes,9957
N,WNW,WSW,No,No,9958
SW,ESE,S,Yes,Yes,9959
W,NE,S,Yes,No,9960
SW,NE,SSW,Yes,Yes,9961
SSW,ENE,NNE,Yes,Yes,9962
W,ENE,S,No,No,9963
N,WNW,SSE,No,No,9964
N,N,SSE,No,Yes,9965
NW,N,NNE,No,Yes,9966
N,N,S,Yes,Yes,9967
SSE,SSE,SSW,No,Yes,9968
NNW,NW,S,Yes,No,9969
N,WSW,SSE,No,Yes,9970
S,WNW,WSW,Yes,No,9971
SE,WSW,SSW,No,No,9972
SSE,N,SSE,No,Yes,9973
WSW,NNW,S,No,No,9974
NNW,SW,S,No,No,9975
N,NNE,W,No,Yes,9976
SW,N,N,No,Yes,9977
W,NNW,NNE,Yes,No,9978
SW,NW,SSW,No,Yes,9979
N,WNW,W,No,No,9980
N,W,S,No,No,9981
N,WSW,SSE,Yes,Yes,9982
N,N,ESE,No,Yes,9983
NW,WSW,WSW,Yes,No,9984
N,SW,S,No,Yes,9985
ENE,W,SSW,No,Yes,9986
N,WSW,S,No,Yes,9987
SE,SSW,NW,No,No,9988
WNW,N,S,No,No,9989
SSW,N,SE,No,Yes,9990
E,WNW,SE,No,Yes,9991
S,ENE,E,Yes,Yes,9992
SW,NNW,SSW,No,Yes,9993
NW,NNW,SSW,Yes,No,9994
N,W,WSW,Yes,Yes,9995
W,WSW,SSE,No,Yes,9996
ESE,NNE,SSW,No,No,9997
N,W,WNW,No,Yes,9998
N,SSW,SW,No,Yes,9999
N,WSW,SW,No,Yes,10000
SSW,ESE,SSE,No,No,10001
S,NE,NE,No,No,10002
SSE,NE,SSW,No,Yes,10003
N,S,SSE,Yes,No,10004
N,WNW,WSW,Yes,Yes,10005
NNE,WSW,S,No,No,10006
SSE,N,WNW,No,Yes,10007
NNE,WNW,NNW,No,Yes,10008
N,NNW,SSW,No,No,10009
N,W,SW,No,No,10010
N,N,SSE,Yes,No,10011
SSE,N,WSW,Yes,No,10012
N,S,SSE,Yes,Yes,10013
N,SW,N,Yes,Yes,10014
NNE,SE,SSE,No,Yes,10015
SW,SSW,NNE,No,Yes,10016
WNW,N,SE,No,No,10017
N,W,S,No,Yes,10018
S,SSE,W,No,No,10019
NNW,WNW,WSW,Yes,No,10020
SE,N,S,Yes,Yes,10021
S,NE,ESE,Yes,Yes,10022
N,SW,SSE,No,Yes,10023
NNE,N,W,Yes,Yes,10024
SW,W,WNW,No,Yes,10025
N,SSW,S,No,No,10026
W,S,S,No,Yes,10027
N,NNW,S,No,Yes,10028
NNE,SSW,NNW,Yes,No,10029
NNW,NE,NNE,Yes,Yes,10030
SSE,SE,SSW,No,Yes,10031
SW,NW,SSW,Yes,No,10032
SSW,N,SSE,No,No,10033
NNE,NNW,S,No,No,10034
N,N,SW,Yes,No,10035
N,W,NNE,Yes,Yes,10036
N,NNW,SE,Yes,No,10037
NNW,WSW,SE,No,No,10038
S,N,SW,Yes,Yes,10039
WSW,WSW,SSE,No,Yes,10040
N,SW,SSW,No,No,10041
SSE,WNW,SSW,No,No,10042
N,SW,SSW,Yes,Yes,10043
SW,WSW,NW,No,Yes,10044
N,N,ENE,No,Yes,10045
N,NW,S,No,Yes,10046
SSE,N,S,Yes,No,10047
NNW,SW,SW,No,Yes,10048
SW,WNW,NNE,No,Yes,10049
SSW,WNW,WSW,Yes,Yes,10050
WNW,SW,SSE,Yes,Yes,10051
SW,SSW,NNE,Yes,Yes,10052
N,N,N,Yes,,10053
WSW,SW,SSW,,,10054
WSW,WSW,S,,Yes,10055
N,NNW,SSW,Yes,,10056
S,NNE,S,,Yes,10057
SSW,W,SE,No,,10058
W,NNW,W,,,10059
WSW,WNW,SW,,Yes,10060
SSE,SE,S,No,,10061
S,N,S,,,10062
SSE,SE,S,,Yes,10063
SE,N,SSE,Yes,No,10064
NNW,N,NW,,Yes,10065
SW,WSW,SW,Yes,,10066
N,N,NNW,,Yes,10067
W,NNW,NW,No,,10068
W,NW,W,,,10069
W,W,SW,,Yes,10070
WNW,W,WSW,No,,10071
N,N,S,,,10072
N,N,N,,Yes,10073
WSW,W,SW,Yes,,10074
NNW,N,N,,No,10075
NNE,WNW,WNW,No,,10076
W,N,S,,,10077
N,NNW,E,No,,10078
N,N,WNW,,,10079
NNE,N,ENE,,No,10080
S,NW,ENE,No,,10081
WNW,N,WNW,,,10082
N,N,NNW,,No,10083
WNW,WSW,WSW,Yes,,10084
SE,W,ENE,Yes,No,10085
NW,NNE,NNW,No,,10086
S,NNW,SSE,,,10087
WSW,SW,SW,,,10088
SSE,WSW,SSW,Yes,,10089
SW,ESE,S,,,10090
NNW,NE,NNW,,Yes,10091
WSW,SSW,WSW,,,10092
SW,SSW,S,Yes,,10093
SW,SW,SSW,,No,10094
SW,SSW,WSW,Yes,,10095
N,N,NNE,,,10096
N,N,S,,No,10097
S,SSE,ESE,,,10098
NW,N,NNW,,Yes,10099
SW,N,NNW,No,,10100
SW,NE,SSW,,,10101
W,WSW,W,,Yes,10102
S,S,SSE,,No,10103
NNE,E,N,No,,10104
W,WSW,W,,,10105
WSW,SW,E,,Yes,10106
WSW,NNE,S,Yes,No,10107
SW,W,SSE,Yes,Yes,10108
N,N,N,,,10109
SSE,SW,S,,Yes,10110
N,N,S,No,,10111
S,E,S,,,10112
SSW,ENE,NNE,,,10113
SSE,S,S,,Yes,10114
N,N,NNE,No,,10115
N,NNW,W,,Yes,10116
S,SW,S,No,,10117
SE,SSE,S,,No,10118
S,S,S,No,,10119
SSE,SW,S,,,10120
N,NE,NNE,,Yes,10121
SSE,WSW,SSE,No,,10122
N,NNE,NNW,,,10123
N,N,WSW,,Yes,10124
SSE,SSE,S,,Yes,10125
S,S,S,Yes,,10126
N,SSW,E,,No,10127
N,NE,WNW,No,,10128
NW,N,NNE,,Yes,10129
SE,SE,SE,No,,10130
E,SE,E,,,10131
SSE,W,S,,,10132
SSE,S,SSE,,Yes,10133
WSW,W,W,No,,10134
W,W,SSW,,,10135
SSE,NW,SSE,,No,10136
WSW,WSW,W,,,10137
SW,WSW,SSW,,Yes,10138
E,NNE,E,,,10139
WSW,NNW,WSW,Yes,,10140
SSW,W,S,No,,10141
W,NNW,WSW,,,10142
SE,WSW,S,,Yes,10143
W,W,WSW,Yes,,10144
WSW,W,SSW,,,10145
NNW,NW,S,,,10146
N,NW,E,,Yes,10147
WSW,NW,WSW,Yes,,10148
S,WNW,WSW,,,10149
N,NNW,SSE,No,,10150
SSE,N,SSE,,,10151
SW,W,WSW,,Yes,10152
SW,SW,SW,No,,10153
SW,WSW,SSE,,,10154
N,N,SE,,Yes,10155
N,N,NW,No,,10156
N,N,NNW,,,10157
WSW,WNW,WSW,,Yes,10158
S,WSW,S,Yes,,10159
WNW,N,NNW,,,10160
WNW,NNW,W,,Yes,10161
WSW,NNW,S,Yes,Yes,10162
WSW,N,ENE,,Yes,10163
N,NNE,NNE,No,,10164
N,N,N,,No,10165
NW,N,N,Yes,,10166
N,N,NE,,Yes,10167
NW,NW,NW,Yes,,10168
SW,WSW,S,Yes,,10169
WSW,NW,WSW,,,10170
N,N,WNW,No,,10171
N,W,N,,,10172
W,N,WNW,,Yes,10173
SSW,SW,S,Yes,,10174
N,N,S,Yes,,10175
SW,SW,SSW,,,10176
N,WSW,W,,Yes,10177
WNW,NNW,W,Yes,,10178
WNW,NNW,NNW,,,10179
W,W,WNW,No,,10180
SSE,WSW,S,,,10181
N,N,W,,Yes,10182
SSE,SSW,NE,Yes,No,10183
SW,W,SW,No,,10184
N,S,NNE,,,10185
SW,SW,S,,No,10186
SW,SSW,SSE,No,,10187
S,SE,S,,,10188
SW,WSW,S,,Yes,10189
SSW,SW,S,No,,10190
WSW,WSW,WSW,,,10191
SW,N,WNW,No,Yes,10192
SW,W,S,,,10193
SW,SW,WSW,,Yes,10194
SW,SW,W,Yes,,10195
N,SW,S,No,,10196
S,W,SSE,No,,10197
SW,W,SW,,,10198
SSW,W,WSW,,,10199
NNW,N,NNW,,Yes,10200
SSE,W,SSW,Yes,,10201
NW,NNW,NW,,No,10202
SSE,N,NE,No,,10203
N,N,NE,,,10204
N,W,SSE,Yes,,10205
SSE,N,S,,Yes,10206
W,NW,W,No,,10207
NW,NNW,NNW,,Yes,10208
WSW,SW,S,,,10209
NNE,N,N,,,10210
NW,N,N,Yes,Yes,10211
SW,W,SSW,Yes,,10212
SSW,W,W,,,10213
N,WNW,W,,No,10214
S,SW,SSW,No,,10215
WSW,NNW,WSW,,,10216
S,N,SSW,,,10217
N,W,WSW,Yes,,10218
N,N,NNW,Yes,,10219
N,N,NNW,No,,10220
W,WNW,WNW,,Yes,10221
N,NNW,W,,,10222
NNW,N,NNW,,No,10223
W,WNW,NNW,No,Yes,10224
N,W,WSW,,,10225
NNW,NNW,WNW,,No,10226
SW,WNW,SSW,,,10227
N,WSW,SW,,No,10228
N,NE,N,Yes,,10229
N,W,NW,,,10230
NNE,N,N,,Yes,10231
WSW,WSW,WSW,Yes,,10232
N,NW,WSW,,Yes,10233
SW,N,NNW,Yes,,10234
WSW,WNW,SW,,,10235
SW,SSW,SW,,Yes,10236
WNW,W,W,Yes,,10237
SSW,W,SW,,Yes,10238
W,WNW,WNW,No,,10239
SSE,NNE,ESE,No,,10240
W,SW,S,,,10241
WSW,NNW,ENE,No,,10242
S,SSW,S,No,,10243
SSW,SSE,S,,,10244
SSE,SSW,SSE,,No,10245
W,SSE,S,,No,10246
SW,WSW,W,No,,10247
WSW,WSW,SW,,,10248
SSW,WSW,SW,Yes,,10249
WSW,N,W,,,10250
SW,ESE,SW,Yes,,10251
WNW,W,W,,Yes,10252
SW,NNE,S,No,,10253
SW,NNW,NW,,Yes,10254
SSE,W,S,Yes,,10255
SSE,ESE,SSE,,,10256
SSW,N,SE,,,10257
SSE,WSW,S,No,,10258
S,SE,S,,No,10259
SE,W,SSE,No,,10260
WNW,NNW,WNW,,Yes,10261
SSW,N,SSW,No,,10262
SSE,SSW,S,,Yes,10263
WSW,WSW,SSE,,,10264
SSE,WSW,ESE,,No,10265
N,N,NNE,,Yes,10266
S,S,SSW,Yes,,10267
N,NNW,NE,No,,10268
SW,NNW,SSW,,,10269
SW,WSW,SW,,,10270
N,NNW,WSW,,,10271
SSW,WSW,SW,,,10272
N,N,SW,,,10273
NW,NNW,SSW,Yes,,10274
N,N,E,,,10275
SSE,N,SSE,No,,10276
S,W,SSE,,No,10277
W,W,WSW,,Yes,10278
SW,WSW,S,,,10279
SW,WNW,SW,,Yes,10280
SW,SW,S,Yes,,10281
SW,SW,SSE,,,10282
N,NNW,NW,,Yes,10283
W,NW,W,Yes,,10284
WSW,W,SE,,,10285
N,N,NW,,Yes,10286
WNW,NNW,NW,Yes,,10287
SSW,WSW,WSW,,Yes,10288
W,WSW,SSE,Yes,No,10289
N,WSW,SSW,No,No,10290
WNW,SW,S,,,10291
N,NNE,S,,,10292
SSE,N,E,,No,10293
NNE,SE,NNE,,,10294
SSE,SSW,SSE,,,10295
S,SSW,WSW,,Yes,10296
S,SSE,S,,No,10297
N,S,SSE,No,,10298
SW,SE,SE,,,10299
SW,SW,SSE,No,,10300
N,WSW,SW,Yes,,10301
WSW,WSW,W,,Yes,10302
SSE,SE,SSE,Yes,,10303
S,SSW,S,,,10304
SE,S,S,,,10305
SE,SSE,SSE,,Yes,10306
S,SSW,ESE,No,,10307
S,NE,NE,,,10308
S,ENE,SSE,No,,10309
N,N,W,,,10310
N,WNW,WSW,,,10311
S,W,S,,,10312
S,SE,SSE,,,10313
SSE,W,SSE,,,10314
SW,WSW,WSW,,,10315
W,WSW,S,,,10316
W,NW,WNW,,,10317
W,WSW,WSW,,,10318
SE,SE,S,,,10319
S,N,SSE,,,10320
SSE,SE,S,,,10321
NE,N,N,,,10322
SSW,SSE,SSW,,,10323
NNE,WSW,S,,,10324
N,N,SSE,,,10325
N,NNE,N,,,10326
N,NE,ENE,,,10327
WSW,SW,SSE,,,10328
S,WNW,SSE,,,10329
S,ENE,WNW,,,10330
SSE,SW,SE,,,10331
SSE,WSW,ESE,,,10332
WSW,N,NNE,,,10333
W,W,WNW,,,10334
W,NW,WSW,,,10335
S,S,WSW,,,10336
SSW,WNW,SSE,,,10337
SSE,NW,S,,,10338
S,WSW,SSE,,,10339
SE,SE,SSW,,,10340
SSE,N,WNW,,,10341
WSW,NW,WNW,,,10342
SSW,W,S,,,10343
S,W,N,,,10344
NW,N,NW,,,10345
SSE,WSW,W,,,10346
SSE,N,SE,,,10347
SE,N,S,,,10348
SSW,W,SSE,,,10349
SSW,SSW,S,,,10350
S,N,SW,,,10351
N,NE,N,,,10352
NNE,WNW,NNW,,,10353
WSW,SW,WNW,,,10354
S,S,SSW,,,10355
W,N,WNW,,,10356
N,NNW,N,,,10357
NNW,NNW,NW,,,10358
WSW,WNW,W,,,10359
W,NW,NW,,,10360
NNW,N,NNW,,,10361
WSW,NNE,WSW,,,10362
WSW,NW,W,,,10363
SSW,W,SW,,,10364
S,ENE,ESE,,,10365
SSW,SSW,SSE,,,10366
N,WNW,NNE,,,10367
W,N,W,,,10368
SW,WSW,SSW,,,10369
NNE,N,NNW,,,10370
N,NNE,NW,,,10371
ESE,N,SSE,,,10372
N,NE,ESE,,,10373
N,E,NW,,,10374
N,NNW,SSW,,,10375
N,W,SW,,,10376
N,N,SSW,,,10377
NNW,WNW,NW,,,10378
WSW,N,WSW,,,10379
N,WNW,N,,,10380
SSE,N,WSW,,,10381
N,NE,NW,,,10382
WSW,W,SW,,,10383
N,WSW,SW,,,10384
N,WNW,WNW,,,10385
WSW,WSW,SSW,,,10386
N,NNW,SE,,,10387
NNW,N,WNW,,,10388
W,W,ESE,,,10389
SSE,SSE,SE,,,10390
N,NNE,NE,,,10391
SSE,NNE,S,,,10392
SSW,NNW,W,,,10393
N,S,SSE,,,10394
SW,N,SSE,,,10395
S,SW,SW,,,10396
N,N,ENE,,,10397
SSE,WNW,SE,,,10398
SSE,ENE,SSE,,,10399
N,SW,N,,,10400
NNE,SE,SSE,,,10401
NW,NNE,N,,,10402
WSW,SW,WSW,,,10403
NW,WNW,SSE,,,10404
N,SSW,SE,,,10405
SW,NNE,SSE,,,10406
N,SSW,SW,,,10407
SSE,SW,ESE,,,10408
NW,N,N,,,10409
SW,W,W,,,10410
ESE,ENE,SE,,,10411
SSW,S,SE,,,10412
ENE,NE,SSW,,,10413
SE,WSW,SW,,,10414
S,NE,W,,,10415
SSE,S,SE,,,10416
N,NNE,ENE,,,10417
SSE,S,SSW,,,10418
SSE,E,S,,,10419
SE,W,ENE,,,10420
NE,W,E,,,10421
ESE,SSW,SSE,,,10422
S,NNE,SSE,,,10423
SSW,N,NW,,,10424
WSW,NE,NW,,,10425
S,SSW,SSW,,,10426
SW,SSW,NNE,,,10427
SSE,SE,ENE,,,10428
S,WSW,SE,,,10429
WNW,N,SE,,,10430
WSW,S,SSE,,,10431
SE,SSE,S,,,10432
S,W,SE,,,10433
N,SSW,N,,,10434
S,NE,S,,,10435
NNW,NE,N,,,10436
N,W,S,,,10437
SSW,S,SW,,,10438
S,SSE,W,,,10439
WSW,NNW,SW,,,10440
S,SE,SE,,,10441
S,NNW,S,,,10442
WNW,N,WSW,,,10443
S,NNE,S,,,10444
SW,W,SSE,,,10445
SE,SSE,SE,,,10446
W,SW,WSW,,,10447
W,N,SW,,,10448
WNW,N,W,,,10449
S,N,SE,,,10450
NW,WNW,S,Yes,No,10451
W,NE,SSW,No,No,10452
NNW,NNE,S,No,No,10453
SSW,NNW,SSW,Yes,Yes,10454
SSW,N,NNW,Yes,Yes,10455
SSE,N,SSW,Yes,Yes,10456
SSE,NNE,ESE,Yes,Yes,10457
NW,WSW,NNW,Yes,No,10458
NNW,NW,W,No,Yes,10459
NNW,WNW,S,Yes,No,10460
S,N,NNW,Yes,Yes,10461
WSW,S,SSW,Yes,Yes,10462
N,NE,S,No,Yes,10463
NNW,N,W,Yes,Yes,10464
N,WNW,SW,No,Yes,10465
ESE,NNE,NNE,Yes,No,10466
ESE,NE,SSW,No,No,10467
S,NW,SW,Yes,No,10468
SSE,NNE,SSW,No,No,10469
NNW,NNE,SSW,No,No,10470
NNW,NE,SW,Yes,No,10471
SSE,SW,WSW,No,No,10472
NW,WNW,S,Yes,Yes,10473
SSE,NNW,SW,Yes,No,10474
N,NW,WNW,Yes,Yes,10475
NNW,W,S,No,No,10476
SW,SSE,SE,No,No,10477
S,ENE,NE,No,No,10478
E,NNW,N,No,Yes,10479
W,NNW,N,Yes,Yes,10480
S,W,SW,No,Yes,10481
SE,NNE,NNW,No,No,10482
W,SSE,WSW,No,Yes,10483
WNW,SE,ENE,No,Yes,10484
SSW,SE,E,No,No,10485
WNW,S,NNW,Yes,No,10486
SSW,SSE,WSW,Yes,No,10487
N,NNE,E,No,No,10488
NNW,NNW,ESE,No,Yes,10489
SSE,W,N,No,No,10490
NNE,N,S,Yes,Yes,10491
S,NNW,NNW,No,Yes,10492
ESE,ENE,NNW,No,No,10493
W,ESE,NW,No,No,10494
NW,NE,NNW,Yes,No,10495
SSE,N,ENE,No,Yes,10496
SSE,ENE,ENE,Yes,Yes,10497
E,ENE,NW,Yes,Yes,10498
SW,NNE,NNE,Yes,Yes,10499
W,S,WNW,Yes,No,10500
N,SSE,WNW,No,No,10501
WSW,NNE,SSE,No,Yes,10502
N,WNW,SSW,Yes,Yes,10503
NNW,NNE,WSW,No,No,10504
NW,E,SW,No,Yes,10505
WNW,E,ENE,No,Yes,10506
SW,NNE,ENE,No,No,10507
NNE,SSE,N,No,Yes,10508
W,ESE,ESE,No,No,10509
SW,NW,W,No,Yes,10510
SSE,W,SW,No,Yes,10511
WSW,NNE,WNW,No,Yes,10512
ENE,ESE,NNE,Yes,Yes,10513
W,NE,WSW,Yes,No,10514
SSW,SE,NNW,No,No,10515
SSE,NNE,WSW,No,Yes,10516
SE,SW,SW,No,No,10517
W,N,N,Yes,Yes,10518
SSW,N,NW,No,Yes,10519
WSW,S,S,No,No,10520
S,SE,W,No,Yes,10521
N,ESE,WSW,No,No,10522
W,S,E,Yes,No,10523
WSW,ENE,NNE,Yes,Yes,10524
W,NNE,NNE,Yes,Yes,10525
SE,ESE,ENE,No,Yes,10526
N,NNE,N,,No,10527
SW,NE,E,Yes,Yes,10528
SW,W,NW,No,Yes,10529
W,SSE,WNW,No,Yes,10530
SW,SSE,SSW,Yes,No,10531
SSE,SSW,W,No,No,10532
SW,SSW,NW,No,No,10533
SE,ESE,WSW,No,No,10534
SSW,ESE,NNW,No,No,10535
WNW,N,SSW,No,No,10536
SE,SSW,WSW,No,No,10537
NNW,NNW,SSW,No,No,10538
N,ENE,WSW,No,No,10539
SW,ENE,S,No,Yes,10540
N,NNE,ESE,No,Yes,10541
SSW,W,N,No,No,10542
SE,NNE,N,No,Yes,10543
NNW,S,SW,Yes,No,10544
N,S,NNW,No,Yes,10545
ESE,NE,N,No,No,10546
SSW,SW,NNW,Yes,Yes,10547
SE,SSE,E,Yes,Yes,10548
NNW,SSE,E,No,No,10549
ESE,SE,NE,Yes,Yes,10550
SW,SE,SW,Yes,Yes,10551
W,SW,NW,Yes,Yes,10552
NW,S,ENE,Yes,Yes,10553
NW,NNW,S,Yes,Yes,10554
NW,ESE,SW,No,No,10555
S,NE,SW,No,Yes,10556
WSW,NNW,SSW,No,No,10557
W,NNE,E,No,No,10558
WNW,S,N,Yes,No,10559
NNE,E,SSE,No,No,10560
NNE,ENE,SE,No,Yes,10561
SE,SE,SW,Yes,No,10562
SSW,ESE,WSW,No,No,10563
NW,W,SW,Yes,No,10564
W,SSW,SSE,Yes,No,10565
SE,SSE,NE,No,No,10566
SE,W,WNW,No,No,10567
SSW,NNW,NW,Yes,Yes,10568
WNW,S,SSE,Yes,Yes,10569
NNE,SW,SW,No,Yes,10570
SSW,NNE,ESE,No,No,10571
N,E,NE,Yes,No,10572
SW,ENE,NNW,No,Yes,10573
SSW,SSE,ENE,No,No,10574
SE,NE,W,No,No,10575
S,NW,SE,Yes,Yes,10576
NNW,WSW,SW,Yes,No,10577
WSW,SSW,NNE,No,Yes,10578
SW,SW,NNW,Yes,Yes,10579
ENE,SSW,W,No,No,10580
W,SE,NE,Yes,Yes,10581
SSE,E,W,No,No,10582
ESE,E,WSW,No,Yes,10583
SW,S,S,,No,10584
WNW,SSW,SSE,Yes,No,10585
SW,NW,SW,No,Yes,10586
SW,NNW,NW,No,Yes,10587
SW,E,SW,Yes,No,10588
SW,NE,NW,No,Yes,10589
W,NNW,SSW,No,Yes,10590
E,E,NNE,No,Yes,10591
ENE,WNW,NW,Yes,No,10592
ESE,W,NNW,No,No,10593
N,NNE,E,Yes,Yes,10594
WSW,NNW,W,Yes,No,10595
W,E,SW,Yes,Yes,10596
NE,ESE,W,No,No,10597
SSW,S,NNW,Yes,No,10598
NE,ESE,WSW,No,Yes,10599
W,S,SE,Yes,No,10600
NNW,W,E,No,Yes,10601
SSW,NW,SW,Yes,No,10602
SSW,NNW,SW,Yes,No,10603
ENE,ENE,N,Yes,No,10604
NW,N,ENE,Yes,Yes,10605
NW,ESE,NW,No,Yes,10606
SW,WSW,NNW,No,Yes,10607
W,E,S,No,No,10608
SW,ESE,SE,No,Yes,10609
WSW,NNW,NW,Yes,No,10610
E,SW,SW,No,No,10611
NE,NW,SSW,No,No,10612
N,N,SSW,Yes,Yes,10613
E,NNE,SW,Yes,No,10614
NNW,NNE,E,No,No,10615
ENE,N,ENE,Yes,No,10616
NW,WSW,WSW,Yes,Yes,10617
E,N,ESE,No,Yes,10618
WNW,E,ENE,Yes,Yes,10619
NW,S,S,No,No,10620
NNW,NNW,ENE,Yes,Yes,10621
WSW,NE,SSW,Yes,Yes,10622
SSW,NNE,E,No,No,10623
E,NNE,S,No,Yes,10624
SW,ESE,S,No,Yes,10625
ESE,SSE,SSE,No,Yes,10626
